DocFormGridColID	DocForm	ColID	DocType	Name	AliasName	Field	LineNum	VisNum	ShowColumn	Width	CreatedByAppUserId	CreatedOn
	IQC	IQC_Quantity	I	Quantity	COUNTED QTY.	Quantity	7	7	Y	100	1	1/1/2001
	IQC	IQC_QtyDiff	I	QtyDiff	DIFFERENCE	QtyDiff	8	8	N	100	1	1/1/2001
	IQC	IQC_Price	I	Price	PRICE 	Price	9	9	N	100	1	1/1/2001
	IQC	IQC_WhsCode	I	WhsCode	WHS CODE	WhsCode	10	10	N	100	1	1/1/2001
	IQC	IQC_InvntryOffsetIncAcct	I	InvntryOffsetIncAcct	OFFSET INC. ACCT	InvntryOffsetIncAcct	11	11	N	100	1	1/1/2001
	IQC	IQC_InvntryOffsetDecAcct	I	InvntryOffsetDecAcct	OFFSET DEC. ACCT	InvntryOffsetDecAcct	12	12	N	100	1	1/1/2001
	IQC	IQC_DocTotal	I	DocTotal	DOCTOTAL	DocTotal	13	13	N	100	1	1/1/2001
	IQC	IQC_DocTotalFC	I	DocTotalFC	DOCTOTALFC	DocTotalFC	14	14	N	100	1	1/1/2001
	IQC	IQC_DocTotalSC	I	DocTotalSC	DOCTOTALSC	DocTotalSC	15	15	N	100	1	1/1/2001
	IQC	IQC_OcrCode	I	OcrCode	OCRCODE	OcrCode	16	16	N	100	1	1/1/2001
	IQC	IQC_OcrCode1	I	OcrCode1	OCRCODE1	OcrCode1	17	17	N	100	1	1/1/2001
	IQC	IQC_OcrCode2	I	OcrCode2	OCRCODE2	OcrCode2	18	18	N	100	1	1/1/2001
	IQC	IQC_OcrCode3	I	OcrCode3	OCRCODE3	OcrCode3	19	19	N	100	1	1/1/2001
	IQC	IQC_OcrCode4	I	OcrCode4	OCRCODE4	OcrCode4	20	20	N	100	1	1/1/2001
	IQC	IQC_Project	I	Project	PROJECT	Project	21	21	N	100	1	1/1/2001
	IQP	IQP_DocNum	I	DocNum	DocNum	DocNum	1	1	N	100	1	1/1/2001
	IQP	IQP_LineNum	I	LineNum	#	LineNum	2	2	Y	20	1	1/1/2001
	IQP	IQP_ItemCode	I	ItemCode	ITEM CODE	ItemCode	3	3	Y	100	1	1/1/2001
	IQP	IQP_ItemName	I	ItemName	ITEM NAME	ItemName	4	4	Y	100	1	1/1/2001
	IQP	IQP_InvntryUOM	I	InvntryUOM	UOM	InvntryUOM	5	5	Y	100	1	1/1/2001
	IQP	IQP_OnHandQtyBef	I	OnHandQtyBef	ON HAND	OnHandQtyBef	6	6	Y	100	1	1/1/2001
	IQP	IQP_Quantity	I	Quantity	QUANTITY	Quantity	7	7	Y	100	1	1/1/2001
	IQP	IQP_QtyDiff	I	QtyDiff	DIFFERENCE	QtyDiff	8	8	Y	100	1	1/1/2001
	IQP	IQP_Price	I	Price	PRICE 	Price	9	9	Y	100	1	1/1/2001
	IQP	IQP_WhsCode	I	WhsCode	WHS CODE	WhsCode	10	10	Y	100	1	1/1/2001
	IQP	IQP_InvntryOffsetIncAcct	I	InvntryOffsetIncAcct	OFFSET INC. ACCT	InvntryOffsetIncAcct	11	11	Y	100	1	1/1/2001
	IQP	IQP_InvntryOffsetDecAcct	I	InvntryOffsetDecAcct	OFFSET DEC. ACCT	InvntryOffsetDecAcct	12	12	Y	100	1	1/1/2001
	IQP	IQP_DocTotal	I	DocTotal	DOCTOTAL	DocTotal	13	13	N	100	1	1/1/2001
	IQP	IQP_DocTotalFC	I	DocTotalFC	DOCTOTALFC	DocTotalFC	14	14	N	100	1	1/1/2001
	IQP	IQP_DocTotalSC	I	DocTotalSC	DOCTOTALSC	DocTotalSC	15	15	N	100	1	1/1/2001
	IQP	IQP_OcrCode	I	OcrCode	OCRCODE	OcrCode	16	16	Y	100	1	1/1/2001
	IQP	IQP_OcrCode1	I	OcrCode1	OCRCODE1	OcrCode1	17	17	N	100	1	1/1/2001
	IQP	IQP_OcrCode2	I	OcrCode2	OCRCODE2	OcrCode2	18	18	N	100	1	1/1/2001
	IQP	IQP_OcrCode3	I	OcrCode3	OCRCODE3	OcrCode3	19	19	N	100	1	1/1/2001
	IQP	IQP_OcrCode4	I	OcrCode4	OCRCODE4	OcrCode4	20	20	N	100	1	1/1/2001
	IQP	IQP_Project	I	Project	PROJECT	Project	21	21	Y	100	1	1/1/2001
	IMV	IMV_DocNum	I	DocNum	DOCNUM	DocNum	1	1	N	100	1	1/1/2001
	IMV	IMV_LineNum	I	LineNum	#	LineNum	2	2	Y	20	1	1/1/2001
	IMV	IMV_ItemCode	I	ItemCode	ITEM CODE	ItemCode	3	3	Y	100	1	1/1/2001
	IMV	IMV_ItemName	I	ItemName	ITEM NAME	ItemName	4	4	Y	100	1	1/1/2001
	IMV	IMV_WhsCode	I	WhsCode	WAREHOUSE	WhsCode	5	5	Y	100	1	1/1/2001
	IMV	IMV_OnHandQty	I	OnHandQty	ON HAND QTY.	OnHandQty	6	6	Y	100	1	1/1/2001
	IMV	IMV_Quantity	I	Quantity	QUANTITY	Quantity	7	7	N	100	1	1/1/2001
	IMV	IMV_StockPriceBef	I	StockPriceBef	STOCK PRICE	StockPriceBef	8	8	Y	100	1	1/1/2001
	IMV	IMV_Price	I	Price	PRICE	Price	9	9	Y	100	1	1/1/2001
	IMV	IMV_Rate	I	Rate	RATE	Rate	10	10	N	100	1	1/1/2001
	IMV	IMV_PriceDiff	I	PriceDiff	PRICE DIFF	PriceDiff	11	11	Y	100	1	1/1/2001
	IMV	IMV_InvntryUOM	I	InvntryUOM	INVNTRYUOM	InvntryUOM	12	12	N	100	1	1/1/2001
	IMV	IMV_LineTotal	I	LineTotal	TOTAL	LineTotal	13	13	Y	100	1	1/1/2001
	IMV	IMV_LineTotalFC	I	LineTotalFC	LINETOTALFC	LineTotalFC	14	14	N	100	1	1/1/2001
	IMV	IMV_LineTotalSC	I	LineTotalSC	LINETOTALSC	LineTotalSC	15	15	N	100	1	1/1/2001
	IMV	IMV_InvntryRevalIncAcct	I	InvntryRevalIncAcct	G/L INC ACCT.	InvntryRevalIncAcct	16	16	Y	120	1	1/1/2001
	IMV	IMV_InvntryRevalDecAcct	I	InvntryRevalDecAcct	G/L DEC. ACCT.	InvntryRevalDecAcct	17	17	Y	120	1	1/1/2001
	IMV	IMV_ValuationMethod	I	ValuationMethod	VALUATIONMETHOD	ValuationMethod	18	18	N	100	1	1/1/2001
	IMV	IMV_OcrCode	I	OcrCode	OCRCODE	OcrCode	19	19	N	100	1	1/1/2001
	IMV	IMV_OcrCode1	I	OcrCode1	OCRCODE1	OcrCode1	20	20	N	100	1	1/1/2001
	IMV	IMV_OcrCode2	I	OcrCode2	OCRCODE2	OcrCode2	21	21	N	100	1	1/1/2001
	IMV	IMV_OcrCode3	I	OcrCode3	OCRCODE3	OcrCode3	22	22	N	100	1	1/1/2001
	IMV	IMV_OcrCode4	I	OcrCode4	OCRCODE4	OcrCode4	23	23	N	100	1	1/1/2001
	IMV	IMV_OcrCode5	I	OcrCode5	OCRCODE5	OcrCode5	24	24	N	100	1	1/1/2001
	IMV	IMV_Project	I	Project	PROJECT	Project	25	25	N	100	1	1/1/2001
	IMV	IMV_CardCode	I	CardCode	CARDCODE	CardCode	26	26	N	100	1	1/1/2001
	TJRPT	TJRPT_LineID	R	LineID	#	LineID	1	1	Y	20	1	1/1/2001
	TJRPT	TJRPT_ObjType	R	ObjType	OBJTYPE	ObjType	2	2	N	100	1	1/1/2001
	TJRPT	TJRPT_BaseEntry	R	BaseEntry	BASEENTRY	BaseEntry	3	3	N	100	1	1/1/2001
	TJRPT	TJRPT_BaseNum	R	BaseNum	BASENUM	BaseNum	4	4	Y	100	1	1/1/2001
	TJRPT	TJRPT_BaseType	R	BaseType	BASETYPE	BaseType	5	5	N	100	1	1/1/2001
	TJRPT	TJRPT_TargetEntry	R	TargetEntry	TARGETENTRY	TargetEntry	6	6	N	100	1	1/1/2001
	TJRPT	TJRPT_TargetNum	R	TargetNum	TARGETNUM	TargetNum	7	7	N	100	1	1/1/2001
	TJRPT	TJRPT_TargetType	R	TargetType	TARGETTYPE	TargetType	8	8	N	100	1	1/1/2001
	TJRPT	TJRPT_RefDate	R	RefDate	DATE	RefDate	9	9	Y	100	1	1/1/2001
	TJRPT	TJRPT_TransID	R	TransID	TRANS NO.	TransID	10	10	N	100	1	1/1/2001
	TJRPT	TJRPT_TransType	R	TransType	TRANSTYPE	TransType	11	11	Y	100	1	1/1/2001
	TJRPT	TJRPT_GLAcctCode	R	GLAcctCode	CTRL  ACCT	GLAcctCode	12	12	Y	150	1	1/1/2001
	TJRPT	TJRPT_GLAcctName	R	GLAcctName	CTRL  ACCT. NAME	GLAcctName	13	13	Y	150	1	1/1/2001
	TJRPT	TJRPT_VisID	R	VisID	VISID	VisID	14	14	N	100	1	1/1/2001
	TJRPT	TJRPT_ShortName	R	ShortName	GL ACCT/CARD CODE	ShortName	15	15	Y	150	1	1/1/2001
	TJRPT	TJRPT_ShortNameDesc	R	ShortNameDesc	GL ACCT/CARD NAME	ShortNameDesc	16	16	Y	200	1	1/1/2001
	TJRPT	TJRPT_Debit	R	Debit	DEBIT	Debit	17	17	Y	100	1	1/1/2001
	TJRPT	TJRPT_Credit	R	Credit	CREDIT	Credit	18	18	Y	100	1	1/1/2001
	TJRPT	TJRPT_DebitSC	R	DebitSC	DEBITSC	DebitSC	19	19	N	100	1	1/1/2001
	TJRPT	TJRPT_CreditSC	R	CreditSC	CREDITSC	CreditSC	20	20	N	100	1	1/1/2001
	TJRPT	TJRPT_DebitFC	R	DebitFC	DEBITFC	DebitFC	21	21	N	100	1	1/1/2001
	TJRPT	TJRPT_CreditFC	R	CreditFC	CREDITFC	CreditFC	22	22	N	100	1	1/1/2001
	TJRPT	TJRPT_ContraAccount	R	ContraAccount	CONTRAACCOUNT	ContraAccount	23	23	N	100	1	1/1/2001
	TJRPT	TJRPT_DebitCredit	R	DebitCredit	DEBITCREDIT	DebitCredit	24	24	N	100	1	1/1/2001
	TJRPT	TJRPT_BaseAmt	R	BaseAmt	BASE AMT.	BaseAmt	25	25	N	100	1	1/1/2001
	TJRPT	TJRPT_VatGroup	R	VatGroup	TAX GROUP	VatGroup	26	26	N	100	1	1/1/2001
	TJRPT	TJRPT_VatAmt	R	VatAmt	VAT AMT.	VatAmt	27	27	N	100	1	1/1/2001
	TJRPT	TJRPT_RefDate2	R	RefDate2	REFDATE2	RefDate2	28	28	N	100	1	1/1/2001
	TJRPT	TJRPT_RefDate3	R	RefDate3	REFDATE3	RefDate3	29	29	N	100	1	1/1/2001
	TJRPT	TJRPT_Ref1	R	Ref1	REF1	Ref1	30	30	Y	100	1	1/1/2001
	TJRPT	TJRPT_Ref2	R	Ref2	REF2	Ref2	31	31	N	100	1	1/1/2001
	TJRPT	TJRPT_Ref3	R	Ref3	REF3	Ref3	32	32	N	100	1	1/1/2001
	TJRPT	TJRPT_Project	R	Project	PROJECT	Project	33	33	Y	100	1	1/1/2001
	TJRPT	TJRPT_OcrCode	R	OcrCode	COST CENTER	OcrCode	34	34	Y	100	1	1/1/2001
	TJRPT	TJRPT_OcrCode2	R	OcrCode2	OCRCODE2	OcrCode2	35	35	N	100	1	1/1/2001
	TJRPT	TJRPT_OcrCode3	R	OcrCode3	OCRCODE3	OcrCode3	36	36	N	100	1	1/1/2001
	TJRPT	TJRPT_OcrCode4	R	OcrCode4	OCRCODE4	OcrCode4	37	37	N	100	1	1/1/2001
	TJRPT	TJRPT_OcrCode5	R	OcrCode5	OCRCODE5	OcrCode5	38	38	N	100	1	1/1/2001
	TJRPT	TJRPT_LineRemarks	R	LineRemarks	REMARKS	LineRemarks	39	39	N	250	1	1/1/2001
	PNLRA	PNLRA_AcctCode	R	AcctCode	ACCT CODE	AcctCode	1	1	Y	250	1	1/1/2001
	PNLRA	PNLRA_AcctName	R	AcctName	ACCT NAME	AcctName	1	1	Y	350	1	1/1/2001
	PNLRA	PNLRA_GroupMask	R	GroupMask	GROUP	GroupMask	1	1	Y	100	1	1/1/2001
	PNLRA	PNLRA_CurrentPeriod	R	CurrentPeriod	CURRENT PERIOD	CurrentPeriod	1	1	Y	100	1	1/1/2001
	PNLRA	PNLRA_CurrentYear	R	CurrentYear	CURRENT YR.	CurrentYear	1	1	Y	100	1	1/1/2001
	PNLRQ	PNLRQ_AcctCode	R	AcctCode	ACCT CODE	AcctCode	1	1	Y	250	1	1/1/2001
	PNLRQ	PNLRQ_AcctName	R	AcctName	ACCT NAME	AcctName	1	1	Y	350	1	1/1/2001
	PNLRQ	PNLRQ_GroupMask	R	GroupMask	GROUP	GroupMask	1	1	Y	100	1	1/1/2001
	PNLRQ	PNLRQ_Q1	R	Q1	Q1	Q1	1	1	Y	100	1	1/1/2001
	PNLRQ	PNLRQ_Q2	R	Q2	Q2	Q2	1	1	Y	100	1	1/1/2001
	PNLRQ	PNLRQ_Q3	R	Q3	Q3	Q3	1	1	Y	100	1	1/1/2001
	PNLRQ	PNLRQ_Q4	R	Q4	Q4	Q4	1	1	Y	100	1	1/1/2001
	PNLRQ	PNLRQ_CurrentYear	R	CurrentYear	CURRENT YR.	CurrentYear	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_AcctCode	R	AcctCode	ACCT CODE	AcctCode	1	1	Y	250	1	1/1/2001
	PNLRM	PNLRM_AcctName	R	AcctName	ACCT NAME	AcctName	1	1	Y	350	1	1/1/2001
	PNLRM	PNLRM_GroupMask	R	GroupMask	GROUP	GroupMask	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Jan	R	Jan	JAN	Jan	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Feb	R	Feb	FEB	Feb	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Mar	R	Mar	MAR	Mar	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Apr	R	Apr	APR	Apr	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_May	R	May	MAY	May	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Jun	R	Jun	JUN	Jun	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Jul	R	Jul	JUL	Jul	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Aug	R	Aug	AUG	Aug	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Sep	R	Sep	SEP	Sep	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Oct	R	Oct	OCT	Oct	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Nov	R	Nov	NOV	Nov	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_Dec	R	Dec	DEC	Dec	1	1	Y	100	1	1/1/2001
	PNLRM	PNLRM_CurrentYear	R	CurrentYear	CURRENT YR.	CurrentYear	1	1	Y	100	1	1/1/2001
